,chr1,x1,x2,gene1,gene1Sym,chr2,y1,y2,gene2,gene2Sym,READ,THCA,UVM,THYM,GBM,UCS,OV,LIHC,STAD,UCEC,HNSC,BRCA,SARC,Healthy,DLBC,BLCA,KIRP,COAD,PAAD,PCPG,LGG,SKCM,LUAD,KIRC,MESO,CESC,LUSC,PRAD,ESCA,ACC,LAML,TGCT,KICH
1122,chr2,25450724,25565459,ENSG00000119772.17_6,DNMT3A,chr2,27255778,27264562,ENSG00000119777.20_7,TMEM214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5344827586206896,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1137,chr2,25450724,25565459,ENSG00000119772.17_6,DNMT3A,chr2,27422455,27435826,ENSG00000138074.15_11,SLC5A6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5724137931034483,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1215,chr17,7218947,7232712,ENSG00000215041.10_8,NEURL4,chr17,7461609,7464925,ENSG00000161955.16_6,TNFSF13,0.180722891566265,0.0039603960396039,0.0,0.0,0.0,0.1403508771929824,0.1567695961995249,0.2587601078167116,0.1334951456310679,0.0978260869565217,0.2461538461538461,0.0495049504950495,0.0193050193050193,0.0255965292841648,0.0,0.0606796116504854,0.0206896551724137,0.2395833333333333,0.0112359550561797,0.0167597765363128,0.0,0.0194174757281553,0.0259740259740259,0.033271719038817,0.0,0.7620689655172413,0.0776892430278884,0.0039920159680638,0.3315217391304347,0.1645569620253164,0.0066225165562913,0.22,0.1515151515151515
1326,chr17,7461609,7464925,ENSG00000161955.16_6,TNFSF13,chr17,9147983,9148214,ENSG00000273816.1_6,AC005695.3,0.0421686746987951,0.1287128712871287,0.2625,0.0666666666666666,0.0822784810126582,0.0350877192982456,0.0,0.0646900269541779,0.0436893203883495,0.0253623188405797,0.0403846153846153,0.0108010801080108,0.0888030888030888,0.0277657266811279,0.2708333333333333,0.1480582524271844,0.3034482758620689,0.06875,0.0112359550561797,0.2569832402234637,0.005813953488372,0.087378640776699,0.0092764378478664,0.044362292051756,0.0229885057471264,0.996551724137931,0.0159362549800796,0.0159680638722554,0.0543478260869565,0.379746835443038,0.0066225165562913,0.1533333333333333,0.0303030303030303
1504,chr17,39657233,39661957,ENSG00000171401.15_9,KRT13,chr17,41196312,41322262,ENSG00000012048.23_10,BRCA1,0.0,0.0297029702970297,0.0,0.025,0.0,0.0,0.009501187648456,0.0053908355795148,0.0024271844660194,0.0181159420289855,0.0038461538461538,0.0027002700270027,0.0038610038610038,0.0182212581344902,0.0,0.0436893203883495,0.0206896551724137,0.0,0.0224719101123595,0.0167597765363128,0.001937984496124,0.0194174757281553,0.0222634508348794,0.0055452865064695,0.0,0.8827586206896552,0.0039840637450199,0.3373253493013972,0.0054347826086956,0.0,0.0,0.0,0.0757575757575757
1505,chr17,39657235,39658661,ENSG00000229732.1_6,AC019349.1,chr17,41196312,41322262,ENSG00000012048.23_10,BRCA1,0.0,0.0178217821782178,0.0125,0.0166666666666666,0.0,0.0,0.004750593824228,0.0053908355795148,0.0024271844660194,0.0235507246376811,0.0038461538461538,0.0027002700270027,0.0038610038610038,0.0156182212581344,0.0,0.0436893203883495,0.0172413793103448,0.0,0.0224719101123595,0.0167597765363128,0.001937984496124,0.0097087378640776,0.0111317254174397,0.0055452865064695,0.0,0.8551724137931035,0.0039840637450199,0.2754491017964072,0.0,0.0,0.0,0.0,0.0757575757575757
1508,chr17,39705858,39710747,ENSG00000226629.1_7,LINC00974,chr17,41196312,41322262,ENSG00000012048.23_10,BRCA1,0.0,0.1128712871287128,0.0,0.0,0.0,0.0,0.0546318289786223,0.0053908355795148,0.0072815533980582,0.0380434782608695,0.0,0.0063006300630063,0.0,0.0529284164859002,0.0,0.029126213592233,0.1413793103448276,0.0,0.0224719101123595,0.2122905027932961,0.0,0.0097087378640776,0.0500927643784786,0.0517560073937153,0.0919540229885057,0.8793103448275862,0.0,0.3453093812375249,0.0163043478260869,0.0,0.0,0.0,0.1212121212121212
1509,chr17,39722088,39728311,ENSG00000171403.10_6,KRT9,chr17,41196312,41322262,ENSG00000012048.23_10,BRCA1,0.0,0.0039603960396039,0.0125,0.0083333333333333,0.0,0.0,0.0213776722090261,0.0026954177897574,0.0,0.0144927536231884,0.0076923076923076,0.0045004500450045,0.0,0.0043383947939262,0.0,0.0,0.0034482758620689,0.0,0.0,0.1229050279329608,0.001937984496124,0.0194174757281553,0.0,0.0092421441774491,0.0114942528735632,0.8724137931034482,0.0,0.1357285429141716,0.0,0.0126582278481012,0.0,0.0066666666666666,0.0
1512,chr17,39775694,39781094,ENSG00000128422.17_10,KRT17,chr17,41196312,41322262,ENSG00000012048.23_10,BRCA1,0.0060240963855421,0.1603960396039604,0.025,0.125,0.0063291139240506,0.0,0.0546318289786223,0.0539083557951482,0.0048543689320388,0.0507246376811594,0.0,0.0063006300630063,0.0154440154440154,0.0555314533622559,0.0208333333333333,0.029126213592233,0.396551724137931,0.0,0.0112359550561797,0.1731843575418994,0.0251937984496124,0.0194174757281553,0.0816326530612244,0.1035120147874306,0.0459770114942528,0.9758620689655172,0.0,0.4411177644710579,0.0,0.0632911392405063,0.0331125827814569,0.0,0.106060606060606
1513,chr17,39782579,39796451,ENSG00000214514.8_6,KRT42P,chr17,41196312,41322262,ENSG00000012048.23_10,BRCA1,0.0,0.0297029702970297,0.0125,0.0083333333333333,0.0,0.0,0.0451306413301662,0.013477088948787,0.0024271844660194,0.0452898550724637,0.0192307692307692,0.0117011701170117,0.0,0.0160520607375271,0.0,0.0364077669902912,0.0275862068965517,0.0020833333333333,0.0393258426966292,0.0167597765363128,0.0,0.0194174757281553,0.0222634508348794,0.011090573012939,0.0229885057471264,1.0,0.0019920318725099,0.2534930139720558,0.0054347826086956,0.0126582278481012,0.0,0.0,0.0303030303030303
