,chr1,x1,x2,gene1,gene1Sym,chr2,y1,y2,gene2,gene2Sym,READ,THCA,UVM,THYM,GBM,UCS,OV,LIHC,STAD,UCEC,HNSC,BRCA,SARC,Healthy,DLBC,BLCA,KIRP,COAD,PAAD,PCPG,LGG,SKCM,LUAD,KIRC,MESO,CESC,LUSC,PRAD,ESCA,ACC,LAML,TGCT,KICH
1226,chr17,7323422,7347400,ENSG00000262880.1_7,AC113189.2,chr17,7461609,7464925,ENSG00000161955.16_6,TNFSF13,0.0180722891566265,0.0257425742574257,0.45,0.1416666666666666,0.1962025316455696,0.0350877192982456,0.0213776722090261,0.3099730458221024,0.087378640776699,0.0434782608695652,0.1634615384615384,0.0261026102610261,0.1583011583011583,0.1796095444685466,0.0833333333333333,0.0631067961165048,0.2,0.0854166666666666,0.0337078651685393,0.0726256983240223,0.5116279069767442,0.058252427184466,0.0538033395176252,0.1700554528650646,0.0229885057471264,0.0482758620689655,0.0278884462151394,0.0538922155688622,0.2282608695652173,0.1392405063291139,0.1655629139072847,0.0733333333333333,0.1666666666666666
1230,chr17,7332180,7339597,ENSG00000286007.1_2,AC113189.12,chr17,7461609,7464925,ENSG00000161955.16_6,TNFSF13,0.0662650602409638,0.0277227722772277,0.45,0.1833333333333333,0.1962025316455696,0.0350877192982456,0.0213776722090261,0.320754716981132,0.0970873786407767,0.0597826086956521,0.2,0.0351035103510351,0.138996138996139,0.1887201735357917,0.0833333333333333,0.0703883495145631,0.2172413793103448,0.1145833333333333,0.0337078651685393,0.0558659217877094,0.5406976744186046,0.058252427184466,0.0612244897959183,0.1940850277264325,0.0344827586206896,0.0655172413793103,0.0358565737051792,0.0678642714570858,0.2391304347826087,0.1265822784810126,0.2052980132450331,0.06,0.1969696969696969
2380,chr1,6245080,6269449,ENSG00000116251,RPL22,chr1,6307413,6321158,ENSG00000158292,GPR153,0.0,0.0198019801980198,0.05,0.4583333333333333,0.2278481012658227,0.0350877192982456,0.009501187648456,0.0053908355795148,0.0145631067961165,0.019927536231884,0.0038461538461538,0.0171017101710171,0.0965250965250965,0.0468546637744034,0.0416666666666666,0.012135922330097,0.0517241379310344,0.0104166666666666,0.0224719101123595,0.4581005586592179,0.687984496124031,0.0194174757281553,0.0055658627087198,0.022181146025878,0.0689655172413793,0.0241379310344827,0.0099601593625498,0.059880239520958,0.0108695652173913,0.1392405063291139,0.2450331125827814,0.1066666666666666,0.2575757575757575
2619,chr1,155225770,155232221,ENSG00000116521,SCAMP3,chr1,154916552,154928599,ENSG00000163346,PBXIP1,0.0060240963855421,0.0554455445544554,0.125,0.1083333333333333,0.0443037974683544,0.0,0.002375296912114,0.1778975741239892,0.0242718446601941,0.0597826086956521,0.0307692307692307,0.0216021602160216,0.0463320463320463,0.2004338394793926,0.2916666666666667,0.0145631067961165,0.3586206896551724,0.0020833333333333,0.0224719101123595,0.0335195530726257,0.5465116279069767,0.0679611650485436,0.0148423005565862,0.0277264325323475,0.0229885057471264,0.0172413793103448,0.0019920318725099,0.1616766467065868,0.0163043478260869,0.1265822784810126,0.3774834437086092,0.0333333333333333,0.0757575757575757
2735,chr1,155916642,155976861,ENSG00000116584,ARHGEF2,chr1,155829358,155854990,ENSG00000132718,SYT11,0.0,0.0,0.025,0.0166666666666666,0.4113924050632911,0.0,0.002375296912114,0.0,0.0072815533980582,0.0036231884057971,0.0,0.0,0.0193050193050193,0.0069414316702819,0.0208333333333333,0.0,0.0137931034482758,0.0020833333333333,0.0337078651685393,0.3128491620111732,0.501937984496124,0.0,0.0,0.0055452865064695,0.0,0.0,0.0039840637450199,0.0,0.0054347826086956,0.0126582278481012,0.0,0.0,0.0
2806,chr1,156433519,156470571,ENSG00000116604,MEF2D,chr1,154916552,154928599,ENSG00000163346,PBXIP1,0.0,0.0,0.0125,0.0,0.3544303797468354,0.0,0.0,0.0080862533692722,0.0048543689320388,0.0054347826086956,0.0,0.0054005400540054,0.0038610038610038,0.147939262472885,0.0208333333333333,0.0024271844660194,0.0034482758620689,0.0041666666666666,0.0056179775280898,0.0,0.9534883720930232,0.0,0.0259740259740259,0.0,0.0,0.0,0.0019920318725099,0.0239520958083832,0.0108695652173913,0.0126582278481012,0.0596026490066225,0.0133333333333333,0.0
3259,chr1,24122089,24127271,ENSG00000117308,GALE,chr1,24828841,24867530,ENSG00000117602,RCAN3,0.0240963855421686,0.0079207920792079,0.1125,0.0583333333333333,0.4873417721518987,0.1578947368421052,0.0855106888361045,0.0431266846361186,0.0728155339805825,0.0543478260869565,0.0153846153846153,0.027002700270027,0.2393822393822393,0.1123644251626898,0.0625,0.0436893203883495,0.093103448275862,0.0270833333333333,0.0168539325842696,0.0614525139664804,0.5465116279069767,0.0776699029126213,0.0074211502782931,0.0573012939001848,0.4712643678160919,0.0344827586206896,0.0298804780876494,0.4251497005988024,0.0434782608695652,0.1645569620253164,0.0132450331125827,0.0333333333333333,0.0
3552,chr1,173446469,173457954,ENSG00000117592,PRDX6,chr1,172339329,172413226,ENSG00000135845,PIGC,0.0240963855421686,0.0138613861386138,0.0,0.2916666666666667,0.3924050632911392,0.4385964912280701,0.3539192399049881,0.137466307277628,0.0266990291262135,0.0851449275362318,0.023076923076923,0.0801080108010801,0.2162162162162162,0.0360086767895878,0.0625,0.1092233009708737,0.0482758620689655,0.0104166666666666,0.0617977528089887,0.0502793296089385,0.8488372093023255,0.1941747572815534,0.2040816326530612,0.055452865064695,0.0344827586206896,0.1206896551724138,0.2569721115537848,0.059880239520958,0.0326086956521739,0.1012658227848101,0.0066225165562913,0.2333333333333333,0.0151515151515151
3860,chr1,28099730,28150954,ENSG00000117758,STX12,chr1,28525967,28559540,ENSG00000126698,DNAJC8,0.0060240963855421,0.4673267326732673,0.0,0.0,0.4556962025316455,0.0,0.007125890736342,0.0,0.012135922330097,0.0036231884057971,0.0153846153846153,0.1386138613861386,0.3281853281853282,0.172234273318872,0.0,0.0145631067961165,0.0103448275862068,0.0229166666666666,0.0280898876404494,0.0167597765363128,0.5775193798449613,0.1067961165048543,0.0630797773654916,0.1848428835489833,0.0459770114942528,0.0068965517241379,0.0418326693227091,0.0159680638722554,0.0326086956521739,0.0253164556962025,0.0066225165562913,0.0,0.0303030303030303
3951,chr1,150240600,150253327,ENSG00000118292,C1orf54,chr1,151023447,151042801,ENSG00000197622,CDC42SE1,0.0060240963855421,0.0158415841584158,0.0,0.0333333333333333,0.0759493670886076,0.0701754385964912,0.0712589073634204,0.0026954177897574,0.0,0.0398550724637681,0.2788461538461538,0.2268226822682268,0.0,0.2125813449023861,0.0,0.1941747572815534,0.0068965517241379,0.0020833333333333,0.0056179775280898,0.106145251396648,0.5213178294573644,0.087378640776699,0.1261595547309833,0.0,0.0,0.1551724137931034,0.3386454183266932,0.0019960079840319,0.0271739130434782,0.0126582278481012,0.0596026490066225,0.0066666666666666,0.0
